PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_All,loyality,CLUSTER,DISTANCE
1319194,6,2,5,1,1,4,4,6,3,3,4,8,2,0,1,3,2,3,3,1,9.415,4,4,0.3333333333,-0.348522676,2,1.5281246782
1320598,0,2,5,5,1,3,4,9,3,4,4,13,1,1,0,3,2,,,1,11.716666667,3,5,0.2,-0.770919878,2,1.5704249234
1324293,0,6,6,1,2,3,4,5,3,3,6,13,1,1,1,3,2,,,1,9.2575,4,34,0.0888888889,-1.122917546,2,1.9202420004
1326140,0,6,6,1,2,3,6,4,2,3,4,7,3,2,0,7,2,,,1,9.19,1,31,1,1.7634633325,2,2.073246384
1400127,0,1,1,1,1,7,9,11,5,6,1,10,4,1,0,8,4,,,1,11.58,1,38,0.3333333333,-0.348522676,2,1.5959248608
1401679,0,11,2,1,2,4,5,1,3,7,9,11,5,2,1,3,4,,,1,10.99,1,5,0.1,-1.087717779,2,1.5815542319
1401927,0,10,3,1,2,4,4,6,3,4,4,4,3,0,0,8,2,,,1,14.935,2,0,0.2222222222,-0.700520344,2,3.1417179427
1404467,0,8,1,1,1,7,9,11,5,4,4,8,2,1,0,8,1,,,1,8.98,1,48,1,1.7634633325,2,2.8258092149
1404566,0,10,4,1,2,3,5,1,3,3,7,3,3,1,1,3,2,,,1,9.49,1,10,0.1,-1.087717779,2,1.4633444538
1408062,0,7,1,1,2,7,9,11,5,4,6,1,3,1,3,8,3,,,1,9.19,1,20,0.2,-0.770919878,2,1.1655925892
1802512,0,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,,,1,10.342,5,12,0.5,0.1794738262,2,1.2951242549
1803148,6,11,6,1,2,5,6,2,3,4,6,1,3,1,5,7,2,4,4,1,10.99,1,16,0.0384615385,-1.282670333,2,1.4321200938
1808618,0,2,1,1,2,7,9,11,5,6,3,10,4,0,0,8,2,,,1,9.19,1,19,0.25,-0.612520927,2,1.0566737541
1809632,0,11,4,1,2,4,7,3,3,4,4,1,2,0,0,3,2,,,1,8.39,2,18,0.2222222222,-0.700520344,2,1.458194
1809798,0,5,1,1,1,7,9,11,5,5,4,2,3,0,1,8,1,,,1,9.49,1,8,0.5,0.1794738262,2,1.022810193
1811539,0,5,4,1,2,6,4,7,3,5,4,13,1,0,1,8,0,,,1,8.885,2,1,1,1.7634633325,2,2.3285233001
1812214,0,7,3,1,2,5,5,6,3,5,4,9,2,1,0,8,2,,,1,8.685,2,0,0.2857142857,-0.499378819,2,1.8021160981
1815480,0,11,4,1,2,4,7,4,3,3,8,1,2,1,1,6,2,,,1,9.19,1,15,0.2,-0.770919878,2,1.1975036027
1815647,0,1,1,1,2,7,9,11,5,6,4,13,1,0,1,8,3,,,1,9.99,1,48,0.3333333333,-0.348522676,2,2.1281507741
3101139,9,12,3,1,2,4,8,1,3,4,6,3,2,0,1,3,2,2,1,1,10.65,4,13,0.6666666667,0.7074703283,2,1.1329054539
3111443,5,7,3,1,1,1,7,1,3,1,4,4,6,0,0,2,2,1,1,1,9.062,5,8,0.8333333333,1.2354668304,2,2.0256768202
3111591,0,8,2,1,2,3,8,1,3,3,7,1,2,1,1,8,2,,,1,9.5,1,44,0.5,0.1794738262,2,1.8844818113
3112995,6,12,4,1,2,2,7,2,2,2,8,7,3,0,0,4,2,2,1,1,9.59,1,0,1,1.7634633325,2,2.2530691832
3133959,6,6,2,1,1,6,8,13,1,5,6,13,1,0,0,8,2,2,2,1,9.59,1,12,1,1.7634633325,2,1.8755236872
3134544,6,8,2,1,2,6,5,10,4,6,7,10,4,1,0,8,2,3,3,1,17.465,2,13,1,1.7634633325,2,4.6226417234
3136689,0,3,1,1,1,7,9,11,5,1,6,8,3,0,0,8,1,,,1,9.29,1,10,0.125,-1.008518304,2,1.4562349839
3302083,5,9,2,1,2,5,8,13,1,5,8,1,3,0,0,8,2,3,4,1,8.8666666667,3,13,1,1.7634633325,2,2.0476267022
3302919,6,6,2,1,2,6,5,10,4,6,4,10,4,0,0,8,2,3,2,1,9.99,1,46,1,1.7634633325,2,2.5919387537
3309062,0,11,2,1,2,6,8,10,4,6,7,10,4,0,0,8,2,,,1,14.97,1,22,0.125,-1.008518304,2,2.980276584
3309096,5,6,4,1,2,5,7,3,3,5,5,13,1,0,1,8,2,3,3,1,14.636666667,3,25,1,1.7634633325,2,3.1325563439
3309831,6,3,1,1,2,7,9,11,5,5,4,6,3,0,0,8,3,2,2,1,7.98,1,9,0.5,0.1794738262,2,1.6843558854
3329490,5,7,2,1,2,6,8,10,4,6,7,10,4,0,0,8,2,1,1,1,9.98,1,23,0.3333333333,-0.348522676,2,0.645539141
3335414,0,4,3,1,2,5,7,1,3,5,8,1,3,0,2,8,2,,,1,11.98,1,4,1,1.7634633325,2,2.2400373571
3347393,6,12,3,1,2,5,6,2,3,4,7,1,2,1,0,8,2,5,2,1,14.97,1,22,0.2,-0.770919878,2,2.9038282718
3813576,5,11,4,1,2,4,7,7,3,3,6,8,3,1,2,3,2,5,5,1,9.49,1,29,0.3333333333,-0.348522676,2,1.0432753607
3820241,6,6,1,1,2,7,9,11,5,5,5,1,3,0,1,8,5,1,1,1,10.08,1,32,1,1.7634633325,2,1.9742544881
3826099,5,8,2,1,2,2,5,6,3,3,7,7,3,0,2,8,2,2,2,1,8.47,1,0,0.3333333333,-0.348522676,2,1.8682349759
3829606,6,9,4,1,2,3,5,1,2,3,6,7,3,2,1,3,2,5,5,1,10.08,1,14,0.5,0.1794738262,2,0.5323801414
3832873,6,6,6,1,2,7,9,11,5,4,7,4,3,0,0,6,3,2,2,1,13.98,1,17,1,1.7634633325,2,2.7708364136
3836338,5,10,4,1,2,4,7,3,3,4,7,1,2,0,0,3,2,2,2,1,8.4766666667,3,17,1,1.7634633325,2,2.1308506615
3839100,6,4,4,1,2,3,5,5,3,3,4,13,1,1,0,6,1,2,2,1,8.36,3,13,0.3,-0.454121976,2,1.4910582483
3841783,5,3,1,1,1,7,9,11,5,4,5,13,1,0,0,8,3,1,1,1,8.47,1,2,0.3333333333,-0.348522676,2,1.769371731
1100560,0,8,2,5,2,5,7,7,3,5,6,9,2,0,1,8,2,,,1,5.7011111111,9,5,0.5,0.1794738262,3,1.2619586205
1102236,5,6,1,1,2,7,9,11,5,6,6,4,3,1,2,8,4,1,1,1,5.84,8,4,1,1.7634633325,3,1.7227155692
1105809,5,12,2,1,2,5,8,1,3,5,7,1,2,0,0,8,2,2,1,1,5.64,10,12,0.3225806452,-0.382586966,3,1.4938167806
1110346,0,10,3,1,2,5,5,10,4,7,9,11,5,4,0,2,4,,,1,5.8788888889,9,4,0.3333333333,-0.348522676,3,1.6230549349
1111971,0,8,2,1,2,6,7,10,4,6,6,10,4,0,0,8,2,,,1,6.1777777778,9,6,0.3333333333,-0.348522676,3,1.6656282802
1114892,5,6,2,1,2,6,4,10,4,6,4,13,1,0,0,8,2,2,2,1,5.025,8,6,0.8888888889,1.4114656644,3,1.5539501556
1117622,0,7,3,1,2,4,6,7,3,7,9,11,5,0,0,8,3,,,1,5.34,8,6,0.3076923077,-0.429752907,3,1.9169879745
1117853,0,4,2,1,2,6,4,10,4,7,9,11,5,0,0,2,4,,,1,5.33,10,2,1,1.7634633325,3,1.1630441703
1123323,0,10,2,1,2,4,5,2,3,4,4,2,3,0,1,8,2,,,1,5.7990909091,11,6,1,1.7634633325,3,1.0009624669
1123539,0,11,3,1,2,5,4,10,4,5,7,1,3,0,1,8,2,,,1,5.899,10,6,1,1.7634633325,3,1.185335373
1123752,0,8,2,1,2,6,7,10,4,6,4,4,2,0,0,8,2,,,1,5.0188888889,9,10,0.5,0.1794738262,3,1.3131841972
1126847,0,8,4,1,2,4,6,1,3,4,4,8,2,0,0,3,2,,,1,5.2566666667,9,2,0.375,-0.21652355,3,1.5147173145
1129205,0,6,5,1,2,4,4,13,1,4,4,2,3,2,0,8,2,,,1,5.6275,8,1,0.4705882353,0.0862979729,3,1.6510339731
1129452,0,11,2,1,2,4,5,7,3,4,5,2,3,0,0,8,2,,,1,5.71,10,6,0.2631578947,-0.570836993,3,1.5847110664
1138768,0,8,3,1,2,7,9,11,5,3,5,1,3,1,1,6,3,,,1,5.7263636364,11,1,0.9166666667,1.4994650814,3,0.8044101159
1139519,0,4,4,1,2,4,4,13,1,3,4,13,1,1,0,8,2,,,1,5.515,12,6,0.3,-0.454121976,3,1.3058172407
1143115,0,7,4,1,2,7,9,11,5,3,5,1,3,0,1,3,3,,,1,3.5663636364,11,4,0.6875,0.773469891,3,1.1515008356
1183012,0,12,2,1,2,5,6,2,3,5,7,1,3,0,0,8,2,,,1,5.815,8,0,1,1.7634633325,3,1.7560439386
1183095,0,5,2,1,2,6,4,13,1,6,4,13,1,0,2,8,2,,,1,5.6138095238,21,5,0.5,0.1794738262,3,3.5132212594
1188946,0,7,1,1,2,7,9,11,5,4,7,1,2,1,0,8,5,,,1,4.1433333333,9,9,0.5,0.1794738262,3,1.4834884357
1189340,0,11,2,1,2,5,5,1,3,5,7,1,3,0,0,8,2,,,1,5.0233333333,9,0,0.3913043478,-0.164871719,3,1.5203756652
1190660,0,8,2,1,2,5,6,7,3,5,8,10,4,4,0,8,2,,,1,6.8615789474,19,0,1,1.7634633325,3,3.0082020613
1190967,6,9,3,1,2,5,6,1,3,5,7,10,4,1,0,8,2,4,4,1,6.2969230769,13,4,1,1.7634633325,3,1.1638654606
1192146,0,12,2,1,2,5,7,2,3,5,4,4,2,0,0,8,2,,,1,3.3788888889,9,8,1,1.7634633325,3,1.8661022168
1192542,0,7,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,,,1,6.1555555556,9,12,1,1.7634633325,3,1.5524684739
1198069,6,6,1,1,2,7,9,11,5,6,4,2,3,1,0,8,4,3,4,1,4.9525,8,5,0.8888888889,1.4114656644,3,1.5595105401
1199703,6,8,2,1,2,6,8,10,4,6,6,10,4,0,0,8,2,4,1,1,5.8284615385,13,1,0.619047619,0.5566141848,3,0.6630093192
1217505,0,6,2,1,2,6,4,4,2,6,4,10,4,0,1,8,2,,,1,5.615,8,5,0.3333333333,-0.348522676,3,1.8679228572
1218636,0,7,2,1,2,5,4,13,1,5,4,13,1,0,0,8,2,,,1,5.5033333333,15,0,0.8823529412,1.3907599192,3,1.3650049938
1219154,0,3,3,1,1,7,9,11,5,6,4,13,1,0,3,8,3,,,1,5.59,9,6,0.2368421053,-0.654204861,3,1.8387824349
1220285,6,4,4,1,2,4,4,13,1,3,4,1,2,0,1,3,2,4,4,1,3.85,15,10,0.5555555556,0.3554726602,3,1.6313681784
1220715,0,5,3,1,2,6,3,10,4,6,3,10,4,0,0,8,2,,,1,5.7053846154,13,6,0.3823529412,-0.193229587,3,1.1491530063
1232025,0,3,3,1,2,7,9,11,5,6,4,10,4,1,0,8,4,,,1,5.765,8,5,0.8888888889,1.4114656644,3,1.5544836127
1243816,0,2,2,1,2,7,9,11,5,5,4,10,4,0,1,8,3,,,1,4.1939130435,23,9,0.6216216216,0.564768571,3,4.2768793826
1244749,0,12,4,1,2,4,6,3,3,4,7,2,3,2,0,3,2,,,1,5.9222222222,9,1,1,1.7634633325,3,1.4644085705
1244939,0,12,2,1,2,4,6,1,3,4,8,1,3,0,0,8,2,,,1,4.725,8,4,1,1.7634633325,3,1.7470182076
1249821,0,6,3,1,2,7,9,11,5,6,4,4,3,1,0,8,3,,,1,5.9777777778,9,5,0.6,0.4962717274,3,1.1677618725
1302364,0,12,4,1,2,5,5,13,1,4,6,6,3,0,0,3,5,,,1,10.836363636,11,0,0.7857142857,1.0846106869,3,3.3560881348
1303628,0,7,4,1,2,6,7,10,4,6,8,10,4,0,0,8,2,,,1,6.1436363636,11,4,0.4074074074,-0.113857564,3,1.1101490194
1303925,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,4.2263636364,11,4,1,1.7634633325,3,1.1985955927
1308320,0,10,4,1,2,4,7,1,3,3,7,1,2,0,0,3,2,,,1,4.37,10,8,0.5,0.1794738262,3,1.1522542566
1309039,0,10,2,1,2,5,4,10,4,5,4,1,2,0,0,8,2,,,1,5.74,8,12,0.7272727273,0.8994690563,3,1.5263057311
1309708,0,6,5,1,2,3,4,13,1,4,5,4,3,0,0,8,2,,,1,6.071875,16,1,0.8421052632,1.26325612,3,1.7034650171
1309849,0,11,3,1,2,3,6,2,3,3,4,9,3,1,0,3,2,,,1,5.0233333333,9,6,0.5625,0.3774725145,3,1.1760514003
1311050,0,11,2,1,2,5,6,4,3,5,6,7,3,0,0,8,2,,,1,5.5636842105,19,0,0.7307692308,0.910545906,3,2.7234659542
1311308,0,8,4,1,2,4,4,7,3,4,4,4,2,2,2,3,2,,,1,6.125,22,1,0.5789473684,0.4295774324,3,3.8814183696
1313015,0,6,2,1,2,6,3,10,4,6,4,8,2,0,0,8,2,,,1,5.785,10,6,0.7692307692,1.0323912527,3,0.7478354814
1313445,5,6,3,1,1,3,4,0,3,2,4,13,1,0,0,3,1,4,4,1,6.7336363636,11,5,0.5,0.1794738262,3,1.0995263812
1314153,0,8,2,1,2,5,4,7,3,5,4,10,4,0,0,8,2,,,1,5.996,15,0,0.7894736842,1.0965203825,3,1.3274040585
1314690,5,8,5,1,2,4,4,7,3,4,5,7,2,0,1,6,2,4,4,1,5.85,10,4,1,1.7634633325,3,1.1787463477
1316992,0,10,3,1,2,3,4,6,3,3,5,4,3,0,0,1,3,,,1,4.315,8,10,0.4210526316,-0.07062978,3,1.8507707983
1317115,0,10,2,1,2,3,4,6,3,4,4,6,3,1,0,8,2,,,1,5.5011111111,9,12,0.2727272727,-0.540521404,3,1.8098500271
1320697,5,11,4,1,2,3,7,2,3,4,7,9,3,0,1,6,2,3,3,1,3.9344444444,9,5,1,1.7634633325,3,1.652574149
1400838,0,7,2,1,1,7,9,11,5,5,7,1,3,0,0,8,3,,,1,4.6711764706,17,11,1,1.7634633325,3,2.2342233515
1401356,0,12,4,1,2,5,4,1,3,4,4,2,2,0,0,8,2,,,1,6.847,10,15,1,1.7634633325,3,1.6068405709
1404657,5,9,5,1,2,4,4,7,3,4,5,3,2,0,0,6,2,3,6,1,4.028,10,16,1,1.7634633325,3,1.6049637361
1405498,0,9,3,1,2,6,4,5,3,5,4,8,3,2,0,8,2,,,1,6.2609090909,11,5,0.2115384615,-0.734366274,3,1.6950650351
1408856,0,6,1,1,1,7,9,11,5,3,5,1,3,0,0,8,1,,,1,5.44,8,6,0.4444444444,0.0034749921,3,1.6606239043
1803676,0,7,2,1,2,6,8,10,4,6,5,13,1,0,0,8,2,,,1,5.89,20,5,0.9523809524,1.612607189,3,3.1806858911
1805721,6,7,2,1,1,4,2,2,3,4,4,3,2,2,0,8,2,2,1,1,4.9628571429,14,4,0.7368421053,0.929784645,3,0.8678702784
1805804,0,8,4,1,2,4,4,7,3,3,4,6,3,0,0,3,2,,,1,4.9455555556,9,6,1,1.7634633325,3,1.424356567
1809657,0,8,3,1,2,5,5,4,3,4,8,13,1,1,0,8,2,,,1,6.1514285714,21,2,1,1.7634633325,3,3.6037078619
1811083,0,9,4,1,2,5,6,1,3,4,6,2,2,2,3,8,2,,,1,5.79,10,2,0.4,-0.137324075,3,1.2396763287
1816249,0,9,2,1,2,6,6,10,4,6,6,13,1,0,0,8,2,,,1,6.0464285714,14,6,0.7368421053,0.929784645,3,0.9203330949
3107417,6,6,1,1,1,7,9,11,5,4,6,7,3,1,0,8,3,2,2,1,7.439,20,7,0.5714285714,0.4057580414,3,3.3474575152
3132514,6,5,1,1,2,6,4,10,4,7,9,11,5,0,0,8,4,3,4,1,4.985,12,3,1,1.7634633325,3,0.9635032688
3303727,9,8,2,1,2,5,7,6,3,6,5,1,2,1,0,8,2,4,4,1,4.9111111111,9,7,1,1.7634633325,3,1.4332863475
3312645,5,4,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,3,2,1,3.6015384615,13,14,0.5,0.1794738262,3,1.487598469
3337279,0,11,4,5,2,4,4,1,3,4,7,1,3,0,0,3,2,,,1,4.984,10,2,0.9090909091,1.4754652404,3,0.9825107735
3350140,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,4.525,26,1,0.8666666667,1.3410661308,3,5.3783270761
3350918,5,12,4,1,2,3,6,2,3,4,8,2,3,0,1,8,2,6,6,1,4.0975,16,3,1,1.7634633325,3,1.9863356023
3361469,6,8,3,1,1,5,4,9,3,5,4,8,3,1,0,8,2,3,3,1,3.987,10,1,1,1.7634633325,3,1.4524785857
3396051,5,7,4,1,2,4,4,1,2,4,5,6,3,0,0,3,2,3,2,1,3.7355555556,9,2,0.75,0.9714685793,3,1.4767347629
3831545,0,9,5,1,2,4,6,7,3,4,5,4,3,0,2,3,2,,,1,2.9931578947,19,0,1,1.7634633325,3,3.2182731225
1100032,0,5,2,1,2,7,9,11,5,5,7,6,3,0,2,3,1,,,1,5.29,1,45,0.3333333333,-0.348522676,4,1.6017092265
1100180,6,11,2,1,2,5,5,7,3,5,5,1,3,1,1,8,2,2,2,1,5.64,2,17,0.1538461538,-0.917134294,4,0.6224804987
1100214,0,7,1,1,2,7,9,11,5,5,5,4,3,1,2,8,3,,,1,5.99,1,40,0.25,-0.612520927,4,1.3382740627
1100404,0,11,2,1,2,6,7,10,4,6,6,13,1,0,0,8,2,,,1,3.39,2,9,0.25,-0.612520927,4,1.4390500521
1100479,0,5,2,1,2,6,5,10,4,6,6,10,4,1,0,8,2,,,1,4.69,2,16,0.4,-0.137324075,4,0.7688432383
1100685,0,11,2,1,2,5,6,10,4,5,6,1,3,0,0,8,2,,,1,5.29,1,18,0.1111111111,-1.052518012,4,0.5975294775
1101055,0,10,2,1,2,6,5,1,2,5,5,10,4,0,1,8,2,,,1,3.39,2,8,0.25,-0.612520927,4,1.4886688804
1101386,6,1,1,1,2,7,9,11,5,6,4,10,4,1,0,8,4,2,2,1,3.44,2,19,0.2857142857,-0.499378819,4,1.0616541513
1101642,6,6,2,5,1,4,3,13,1,4,4,2,3,1,0,8,1,2,2,1,5.665,4,19,0.2105263158,-0.73757273,4,1.0062510139
1103101,0,7,1,1,2,4,4,7,3,7,9,11,5,0,1,8,1,,,1,3.39,2,15,0.25,-0.612520927,4,1.1869721329
1103127,0,5,2,1,2,6,5,6,3,6,6,3,2,0,1,8,2,,,1,5.79,1,17,0.25,-0.612520927,4,0.6487214177
1103747,0,11,2,1,2,5,6,6,3,5,4,4,2,1,0,8,2,,,1,4.6566666667,3,13,0.1428571429,-0.95194725,4,0.9654410437
1104182,6,11,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,2,1,1,5.29,1,19,0.25,-0.612520927,4,0.390162742
1104315,0,7,2,1,2,6,8,1,2,6,7,1,2,0,0,8,2,,,1,5.79,2,28,0.2857142857,-0.499378819,4,0.5909582396
1104612,0,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,3,,,1,3.35,1,12,0.25,-0.612520927,4,1.3335748869
1104703,0,2,2,1,1,7,9,11,5,6,4,13,1,0,0,8,4,,,1,5.105,4,31,0.3076923077,-0.429752907,4,1.0789074833
1104869,0,8,2,1,2,6,8,10,4,5,7,10,4,2,0,8,2,,,1,5.79,1,15,0.2,-0.770919878,4,0.7578894711
1105080,0,4,1,1,1,7,9,11,5,5,4,9,2,0,0,8,3,,,1,5.49,1,1,0.3333333333,-0.348522676,4,1.6225541456
1105213,6,5,1,1,2,7,9,11,5,5,3,10,4,0,4,8,1,3,3,1,5.99,1,47,0.0769230769,-1.160824987,4,1.8649646175
1105254,0,4,1,5,2,7,9,11,5,6,4,13,1,0,0,8,4,,,1,5.99,1,40,0.3333333333,-0.348522676,4,1.3715692073
1105395,0,6,2,1,2,6,6,10,4,6,7,10,4,0,0,8,2,,,1,5.79,1,15,0.3333333333,-0.348522676,4,0.807371398
1105452,0,1,1,1,1,7,9,11,5,6,2,10,4,0,0,8,4,,,1,3.39,1,27,0.5,0.1794738262,4,1.3728763867
1105726,0,10,2,1,2,5,5,6,3,4,7,1,3,0,0,8,2,,,1,3.29,1,49,0.3333333333,-0.348522676,4,2.1676513164
1105759,0,10,1,1,2,7,9,11,5,6,6,1,3,0,0,8,3,,,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1105775,0,6,2,1,2,6,8,10,4,6,6,10,4,0,0,8,2,,,1,5.99,1,47,0.3333333333,-0.348522676,4,1.8194280957
1106781,0,1,2,1,2,7,9,11,5,5,4,13,1,0,0,8,3,,,1,5.64,2,3,0.1111111111,-1.052518012,4,1.517196165
1107250,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.29,2,15,0.2,-0.770919878,4,0.6114788199
1107417,0,6,3,1,2,6,7,10,4,6,6,13,1,0,0,8,2,,,1,5.29,1,19,0.3333333333,-0.348522676,4,0.4923937334
1107557,0,2,3,1,1,7,9,11,5,6,3,10,4,1,1,8,4,,,1,5.99,1,48,0.1666666667,-0.876519178,4,1.874394249
1107920,6,6,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,3,3,1,3.35,1,37,0.0769230769,-1.160824987,4,1.5485965484
1107961,0,8,4,1,2,5,8,1,3,5,4,6,3,0,1,8,2,,,1,5.79,1,38,0.0714285714,-1.178231465,4,1.2765980086
1108043,0,8,1,1,2,7,9,11,5,6,7,10,4,0,1,8,4,,,1,5.7566666667,3,45,0.3,-0.454121976,4,1.6968772355
1108225,5,12,4,1,2,4,4,8,3,4,4,8,3,0,0,2,2,3,3,1,5.665,4,17,0.2857142857,-0.499378819,4,1.0625802842
1108464,0,8,3,1,2,4,6,9,3,4,6,2,3,3,0,8,3,,,1,5.79,1,28,0.1666666667,-0.876519178,4,0.639941343
1108480,0,5,2,1,1,6,4,10,4,6,4,10,4,0,0,8,2,,,1,3.39,1,17,0.5,0.1794738262,4,1.4105637052
1108886,0,6,2,1,2,5,4,10,4,5,6,1,2,0,0,8,2,,,1,5.79,2,22,0.2,-0.770919878,4,0.4729040821
1108951,5,9,6,1,2,5,7,1,3,4,7,1,2,1,0,3,2,1,1,1,5.79,1,38,0.1428571429,-0.95194725,4,1.2010333242
1109108,0,6,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,3.75,2,38,0.6666666667,0.7074703283,4,1.9085470274
1109165,6,2,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,2,2,1,5.99,2,47,0.2,-0.770919878,4,1.7888932908
1109470,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,3.35,1,29,0.3333333333,-0.348522676,4,1.1982201784
1109652,0,7,2,1,2,6,4,2,3,6,6,13,1,0,0,8,2,,,1,5.99,1,47,0.125,-1.008518304,4,1.829238523
1111229,6,4,2,1,2,7,9,11,5,6,5,10,4,1,0,8,4,1,1,1,5.29,1,17,0.3333333333,-0.348522676,4,0.5859191613
1111526,6,8,1,1,2,7,9,11,5,6,5,10,4,1,1,8,4,3,3,1,5.49,1,6,0.25,-0.612520927,4,1.251604941
1112052,0,5,2,1,1,7,9,11,5,6,3,10,4,0,0,8,4,,,1,3.29,1,51,0.1428571429,-0.95194725,4,2.2881017894
1112102,0,9,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,,,1,5.99,1,40,0.25,-0.612520927,4,1.3382740627
1112532,0,3,1,1,1,7,9,11,5,6,5,10,4,0,0,8,3,,,1,4.89,3,17,0.2307692308,-0.6734436,4,0.6832237558
1112623,0,11,2,1,2,5,5,10,4,5,5,1,2,2,0,8,2,,,1,5.29,2,13,0.2857142857,-0.499378819,4,0.7506348198
1112649,0,7,2,1,2,6,2,10,4,6,2,10,4,0,0,8,2,,,1,5.54,2,18,0.5,0.1794738262,4,0.9563262618
1112805,6,2,3,1,2,7,9,11,5,6,2,10,4,0,2,2,4,5,5,1,5.29,1,19,0.0476190476,-1.253659537,4,0.7165390507
1113142,0,7,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,,,1,5.79,1,24,0.25,-0.612520927,4,0.4925244739
1113894,6,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,1,1,1,5.79,1,38,0.0769230769,-1.160824987,4,1.2695136869
1114207,0,8,3,1,2,4,5,1,2,5,7,1,2,0,0,3,2,,,1,5.64,2,36,0.2857142857,-0.499378819,4,0.9971337343
1114389,6,8,2,1,2,5,6,3,3,4,4,9,2,1,0,8,2,2,1,1,5.79,1,13,0.1428571429,-0.95194725,4,0.9116788464
1114413,6,11,2,1,2,5,7,2,3,5,5,1,3,1,0,8,2,4,1,1,3.35,1,14,0.0909090909,-1.116517588,4,1.3388633881
1114710,6,11,3,1,2,5,7,3,3,5,4,13,1,0,0,8,2,2,2,1,5.29,2,19,0.25,-0.612520927,4,0.3456872859
1114967,0,10,3,1,2,5,5,3,3,5,5,1,3,1,0,8,2,,,1,5.5233333333,3,18,0.4285714286,-0.046810389,4,0.9126229282
1114983,0,10,2,1,2,6,7,10,4,6,6,10,4,0,0,8,2,,,1,5.89,2,38,0.2857142857,-0.499378819,4,1.182482702
1115378,0,4,2,1,2,6,6,10,4,6,7,10,4,0,0,8,2,,,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1115808,0,7,3,1,2,6,7,2,3,6,5,1,2,2,2,8,2,,,1,5.515,4,8,0.2222222222,-0.700520344,4,1.4143981868
1117168,6,5,5,1,2,4,6,3,3,4,5,1,3,0,2,3,2,1,2,1,5.79,1,17,0.0909090909,-1.116517588,4,0.7972824725
1117630,0,3,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.79,1,18,0.5,0.1794738262,4,1.0267751069
1118117,0,5,3,1,2,7,9,11,5,6,5,10,4,0,0,8,4,,,1,5.99,2,48,0.1176470588,-1.031812267,4,1.8906772549
1118224,0,4,3,1,2,7,9,11,5,6,6,10,4,0,0,3,4,,,1,5.64,2,6,0.2857142857,-0.499378819,4,1.2682617434
1119214,0,12,2,1,2,4,7,1,3,4,6,3,3,0,4,8,2,,,1,5.29,1,19,0.125,-1.008518304,4,0.527490822
1120022,0,6,2,1,2,6,6,10,4,6,3,10,4,0,0,8,2,,,1,5.9233333333,3,29,0.375,-0.21652355,4,0.9456341533
1120535,0,5,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,4.7233333333,3,8,0.3333333333,-0.348522676,4,1.2411615218
1120550,0,11,3,1,2,6,4,10,4,6,4,10,4,0,1,8,2,,,1,5.79,2,14,0.1818181818,-0.828519496,4,0.8025727076
1120709,6,5,2,1,2,7,9,11,5,6,6,10,4,1,0,8,3,2,2,1,5.79,1,12,0.1,-1.087717779,4,1.0181047445
1120725,0,10,2,1,2,6,4,10,4,6,7,10,4,0,0,8,2,,,1,5.29,2,17,0.4,-0.137324075,4,0.6950644625
1120782,6,1,1,1,1,7,9,11,5,4,4,13,1,0,0,8,1,2,2,1,5.79,1,38,0.0909090909,-1.116517588,4,1.252392036
1120881,0,8,2,1,2,6,7,1,3,6,4,13,1,0,0,8,2,,,1,5.79,4,1,0.1081081081,-1.062031463,4,1.8916384652
1121004,0,6,4,1,1,4,6,9,3,4,6,8,3,1,0,1,2,,,1,5.59,3,5,0.3333333333,-0.348522676,4,1.442712754
1121228,6,4,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,3.35,1,19,0.2,-0.770919878,4,1.1240577718
1121335,0,2,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,,,1,5.99,2,47,0.1818181818,-0.828519496,4,1.7936625063
1121483,0,7,2,1,2,6,6,10,4,7,9,11,5,0,0,8,4,,,1,5.89,2,9,0.25,-0.612520927,4,1.1165061742
