PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_tide,loyality_All,CLUSTER,DISTANCE
3331629,0,1,2,1,2,6,3,10,4,0,2,10,4,0,0,8,4,,,1,2.88,1,18,0,1,7,11.230675622
3331702,0,1,1,1,2,6,4,10,4,7,9,11,5,1,0,8,4,,,1,3.6025,4,2,0,0.75,7,6.6724410962
3331991,0,7,3,1,2,6,6,1,3,6,4,3,3,0,2,8,2,,,1,6.58,1,12,1,0,7,5.653433041
3332015,6,8,2,1,2,5,5,8,3,4,6,3,3,1,0,8,2,3,2,1,3.65,8,3,0,0,7,6.4212186711
3332114,6,12,2,1,2,5,7,3,3,5,7,1,3,1,0,8,2,7,6,1,4.5642857143,7,8,0.3333333333,0,7,2.610311424
3332197,6,1,1,1,1,7,9,11,5,6,2,10,4,0,0,8,4,2,1,1,2.6266666667,3,8,0,0,7,4.043595324
3332460,0,8,2,1,2,4,5,7,3,4,4,1,3,1,0,8,2,,,1,6.58,1,17,1,0,7,9.8204674362
3332486,6,5,3,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,3,1,4.7325,4,1,0,0,7,7.2613754335
3332619,6,6,1,1,1,6,5,10,4,7,9,11,5,0,0,8,4,3,3,1,6.28,2,0,1,0,7,8.6115825287
3332726,6,6,1,1,2,7,9,11,5,5,6,4,3,0,0,8,3,3,3,1,4.165,2,18,1,0,7,10.595691311
3332791,0,8,1,1,2,7,9,11,5,5,5,13,1,0,2,8,4,,,1,3.0375,4,1,0,0,7,7.7750631591
3333021,6,6,1,1,2,7,9,11,5,6,6,13,1,0,0,8,4,3,3,1,5.98,1,0,1,0,7,9.0038222559
3333062,0,5,1,1,2,7,9,11,5,4,4,6,3,1,0,8,3,,,1,3.28,1,18,0,0,7,11.085818845
3333179,6,12,4,1,2,4,7,1,3,4,8,1,3,1,2,8,2,4,3,1,4.41875,8,7,0,0.5,7,3.6980716596
3333229,6,10,3,1,2,5,5,7,3,5,5,4,3,0,2,2,2,2,2,1,7.64,4,1,0,0,7,7.2704885311
3333245,6,3,1,1,2,7,9,11,5,6,5,10,4,0,0,8,4,1,1,1,6.72,2,4,0,0,7,5.0454451359
3333351,6,5,2,1,2,6,3,10,4,6,3,10,4,0,1,8,2,1,1,1,6.73,2,16,1,0,7,8.5325029635
3333377,6,3,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,7.415,4,15,1,0,7,7.1675771814
3333468,6,8,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,4.52,2,10,0,0,7,3.9018126596
3333492,6,6,2,1,2,0,0,0,0,6,4,10,4,0,0,8,4,4,3,1,5.14,4,6,0.5,0,7,2.4998517322
3333765,5,11,2,1,2,5,5,10,4,5,7,1,2,0,0,8,2,4,4,1,4.495,6,1,0,0,7,7.3270008361
3333773,0,12,2,1,2,5,5,13,1,5,5,3,3,1,2,8,2,,,1,8.1866666667,6,6,0,0,7,3.078100782
3333898,5,5,2,1,2,6,6,10,4,6,7,10,4,0,0,8,2,3,3,1,4.8116666667,6,6,0,0.6,7,2.7254984441
3333906,6,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,5,4,1,6.1466666667,3,8,1,0,7,2.1035977034
3333922,0,1,1,1,2,7,9,11,5,6,6,10,4,0,1,8,4,,,1,2.33,1,15,0,0,7,8.8650052865
3333997,6,9,2,1,2,4,4,2,3,4,4,4,3,2,0,8,2,4,4,1,4.815,4,14,0,0,7,6.176324532
3334078,0,6,3,1,2,5,4,6,3,4,6,6,2,0,0,8,2,,,1,5.9266666667,9,1,0,0,7,8.1418105945
3334326,6,9,2,1,2,7,9,11,5,4,8,1,3,2,1,8,4,5,5,1,4.865,2,3,0,0,7,5.9947295857
3334490,0,10,3,1,2,4,5,2,3,4,4,13,1,1,0,8,2,,,1,3.2685714286,7,4,0,0,7,5.3926237753
3334656,5,10,4,1,2,4,4,3,3,4,6,1,3,0,0,3,2,4,4,1,4.0958333333,12,5,0,0,7,7.9639337197
3334771,0,12,3,1,2,5,7,1,3,5,8,1,3,1,1,8,2,,,1,3.16,5,11,0,0,7,4.2156760259
3334805,6,8,2,1,2,7,9,11,5,4,5,1,2,1,2,8,5,1,1,1,3.9028571429,7,10,0,0,7,3.6313422902
3334813,6,12,2,1,2,4,6,6,3,4,7,3,3,0,1,8,2,3,3,1,3.53,1,17,0,0,7,10.13015727
3334888,6,7,4,1,2,4,6,4,3,4,6,4,3,1,0,1,2,5,5,1,9.07,2,13,0,0,7,6.4543919103
3334987,6,6,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,3,3,1,4.9214285714,7,1,0.1428571429,0,7,7.4508590112
3335034,6,7,3,1,2,4,5,4,3,4,5,3,3,1,0,8,2,4,3,1,3.49,1,11,0,0,7,5.6085678912
3335075,5,8,3,1,2,6,3,7,3,5,6,6,3,1,0,8,2,2,2,1,3.0571428571,7,10,0,0,7,4.2101727941
3335174,6,5,1,1,2,7,9,11,5,5,5,10,4,1,1,8,4,2,1,1,7.8575,4,6,0,0,7,2.8337030804
3335265,6,8,2,1,2,5,6,7,2,4,5,1,3,0,2,8,2,3,3,1,2.61,5,3,0,0,7,6.1814081912
3335273,6,10,4,1,2,4,5,7,3,4,6,1,3,0,0,8,2,4,3,1,6.76,4,0,0,0,7,8.132629728
3335356,6,6,2,1,2,5,6,10,4,5,6,10,4,1,0,8,3,3,2,1,5.1228571429,7,11,0.2857142857,0,7,3.7440270044
3335471,6,12,2,1,2,5,5,3,3,5,7,10,4,2,1,8,2,5,4,1,4.89,2,4,0.5,0,7,5.1778507459
3335513,6,10,2,1,2,4,4,2,3,4,7,4,3,0,0,8,2,1,1,1,4.0875,4,2,0,0.5,7,6.482173226
3335679,6,11,2,1,2,5,7,3,3,4,5,2,3,0,0,8,2,4,4,1,4.552,5,0,0,0,7,8.2153091718
3335810,6,9,3,1,2,5,5,3,3,5,4,3,3,0,0,8,2,2,2,1,5.605,4,3,0,0,7,5.1753150984
3335844,6,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,4.118,5,6,0,0,7,2.907705737
3335901,6,1,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,6.322,5,3,0.6,0,7,5.0712586046
3336016,6,3,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,2,2,1,3.19,1,6,0,0,7,5.3544228378
3336156,0,12,2,1,2,6,7,10,4,6,7,1,3,0,0,8,2,,,1,7.39,3,15,0,0,7,7.3224578445
3336305,6,3,3,1,2,6,4,10,4,5,5,10,4,0,0,8,2,2,1,1,10.14875,8,5,0,0,7,5.8812418355
3336313,0,8,2,1,2,4,4,7,2,4,6,4,2,2,3,8,2,,,1,8.41,3,3,0,0,7,5.8658534267
3336347,5,6,2,1,2,6,4,10,4,5,5,3,2,1,0,8,2,3,3,1,6.16,3,14,0,0,7,6.2624264434
3336594,6,7,1,1,2,7,9,11,5,6,5,1,3,0,0,8,4,5,4,1,6.58,1,9,1,0,7,4.1560967072
3336644,5,11,3,1,2,6,4,10,4,5,8,1,3,1,0,8,2,3,3,1,7.225,2,6,0,0,7,3.7504321053
3336669,6,8,3,1,2,5,7,6,3,5,6,1,2,1,0,8,2,3,3,1,6.655,4,6,1,0,7,2.4464158225
3336685,6,7,2,1,2,6,5,10,4,6,6,10,4,0,0,8,2,1,2,1,2.988,5,4,0,0,7,5.1538644149
3336750,6,8,2,1,2,4,6,7,3,4,4,8,2,0,1,8,2,2,2,1,6.0033333333,6,7,1,0,7,1.6989124757
3336768,6,4,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,2,2,1,5.29,1,11,0,1,7,5.0830536536
3336792,5,7,2,1,2,6,4,9,2,5,7,4,3,1,1,8,2,4,3,1,4.39,4,5,0,0,7,3.6618736284
3336875,6,7,4,1,1,4,4,8,3,4,5,1,3,0,1,8,2,4,1,1,5.74,2,0,1,0,7,8.6212010663
3336909,6,4,2,1,2,6,4,10,4,6,6,10,4,0,0,8,2,3,3,1,8.45,1,0,0,0,7,9.2563569968
3337006,6,11,2,1,2,5,5,6,3,6,3,13,1,0,0,8,2,6,6,1,3.74,2,9,0,0,7,3.9370432593
3337139,6,12,2,1,2,6,8,10,4,6,7,13,1,0,0,8,2,1,1,1,7.4883333333,6,4,1,0,7,4.4640496532
3337279,0,11,4,5,2,4,4,1,3,4,7,1,3,0,0,3,2,,,1,5.2572727273,11,2,0.0909090909,0.9090909091,7,8.6461276667
3337337,5,7,2,1,2,5,5,6,3,5,4,4,3,1,0,8,2,1,1,1,3.4271428571,7,2,0.1666666667,0,7,6.9536780481
3337345,6,8,2,1,2,6,7,10,4,6,6,10,4,0,0,8,2,4,4,1,6.2166666667,3,13,0,0,7,5.3220998685
3337386,0,12,2,1,2,4,7,1,3,5,7,1,3,0,1,8,2,,,1,6.694,10,19,0.8571428571,0,7,12.088486591
3337691,6,6,2,1,2,6,4,10,4,6,4,10,4,3,0,8,2,5,1,1,5.61375,8,3,0,0.375,7,5.9388154469
3337741,6,5,1,1,2,7,9,11,5,5,5,2,3,1,0,8,2,4,2,1,9.498,10,7,0,0,7,6.1513417622
3337816,5,5,1,1,2,6,5,3,2,7,9,11,5,0,0,8,4,5,5,1,5.29,1,9,0,1,7,4.2479788416
3337873,6,11,2,1,2,6,8,10,4,6,5,1,2,1,0,8,2,4,4,1,4.52,2,7,1,0,7,3.6220401993
3337956,5,8,3,1,2,5,4,7,3,4,4,3,2,2,0,8,2,4,4,1,5.19,4,2,0.5,0.5,7,6.2207835478
3338327,6,1,2,1,2,7,9,11,5,4,4,13,1,0,0,8,4,3,3,1,2.704,5,3,0,0,7,6.1278535983
3338392,6,3,2,1,2,6,3,10,4,7,9,11,5,0,0,8,4,2,2,1,9.96,1,8,1,0,7,5.5332798931
3338426,6,11,2,1,2,5,8,1,3,5,7,1,3,0,0,8,2,4,3,1,6.1933333333,3,1,1,0,7,7.3588957373
3338566,6,11,2,1,2,5,8,10,4,5,4,10,4,0,1,8,2,3,1,1,5.0342857143,7,3,0.1666666667,0,7,5.5711080448
3338640,5,6,1,1,2,6,3,10,4,7,9,11,5,0,0,8,3,3,1,1,3.39,4,3,0,0,7,5.8450115861
3338723,6,4,1,1,2,7,9,11,5,6,6,10,4,0,1,8,4,1,1,1,8.19,3,8,0,0,7,2.8192980365
3338822,6,11,2,1,2,5,8,13,1,5,8,1,3,1,0,8,2,3,3,1,7.398,5,5,1,0,7,3.388505997
3338830,0,10,2,1,2,6,4,10,2,6,4,10,4,0,0,8,2,,,1,7.335,8,4,0,0,7,5.2137328807
3338897,6,3,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,4.55,3,3,0,0,7,5.6537307885
3338913,0,5,2,1,2,6,6,10,4,5,4,10,4,0,0,8,2,,,1,6.43,2,0,0.5,0,7,8.583426564
3338962,6,4,1,1,2,7,9,11,5,6,4,10,4,0,1,8,4,2,2,1,7.47,1,16,0,0,7,8.9719473716
3339077,5,10,2,1,2,6,7,8,2,5,7,1,2,0,0,8,2,2,2,1,2.665,10,9,0,0,7,6.2250623219
3339101,6,6,2,1,2,6,4,10,4,6,4,10,4,1,1,8,4,3,1,1,3.155,2,9,0,0,7,4.3218053692
3339200,6,6,2,1,2,6,4,7,2,6,4,13,1,1,0,8,2,2,2,1,7.355,6,5,1,0,7,3.5338756235
3339382,0,4,2,1,2,6,4,10,4,6,4,13,1,0,0,8,2,,,1,3.7114285714,7,5,0.25,0.25,7,4.4238884012
3339408,6,7,1,1,1,7,9,11,5,5,4,9,3,0,0,8,3,2,2,1,7.1,4,5,1,0,7,3.4240876966
3339473,6,6,1,1,2,6,6,10,4,7,9,11,5,0,0,8,4,1,1,1,3.43,1,8,0,0,7,4.8054433313
3339481,6,6,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,3,3,1,6.3216666667,6,0,1,0,7,8.161696909
3339499,6,4,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,4,4,1,3.425,6,3,0,0.1666666667,7,5.8464736234
3339523,0,7,2,1,2,5,4,9,3,4,6,1,3,0,0,8,2,,,1,2.796,5,4,0,0,7,5.2743307846
3339549,6,8,2,1,2,5,6,1,3,4,6,1,3,1,0,8,2,2,2,1,4.485,2,0,0.5,0,7,8.7419367743
3339572,6,8,2,1,2,4,4,9,3,4,4,1,3,0,0,8,2,3,1,1,3.1214285714,7,0,0,0,7,8.8526691384
3339580,6,6,1,1,2,7,9,11,5,6,6,13,1,0,0,8,4,4,4,1,8.49,2,14,0,0,7,7.0370492608
3339614,5,3,2,1,1,7,9,11,5,4,4,3,2,0,2,3,3,4,4,1,4.028,10,0,0,0.3,7,9.7482102222
3339630,6,6,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,3,3,1,4.255,4,2,0,0.3333333333,7,6.4227174421
3339697,6,5,1,1,1,7,9,11,5,6,7,10,4,0,0,8,4,1,1,1,5.06,4,0,0,0,7,8.1854434819
3339788,5,6,2,1,2,6,4,9,2,6,5,4,2,0,0,8,2,1,1,1,5.2071428571,7,2,0,0,7,6.4670225942
3339903,6,10,2,1,2,5,5,7,3,4,6,4,2,2,1,8,2,3,3,1,3.41,2,6,0,0,7,4.5299601029
3340117,6,7,2,1,2,6,5,10,4,6,4,10,4,0,0,8,2,3,1,1,3.135,2,7,0,0,7,4.3596594461
3340174,6,10,2,1,2,6,8,10,4,6,7,10,4,0,0,8,2,4,4,1,7.0075,4,16,0,0,7,8.0518993742
3340299,6,8,2,1,2,5,4,3,3,5,4,4,3,1,2,8,2,2,1,1,3.4266666667,3,0,0,0,7,8.7271603195
3340315,6,5,2,1,2,6,3,10,4,6,3,9,2,1,1,8,2,4,5,1,7.235,2,14,0,0,7,6.7272217357
3340323,5,11,4,1,2,4,5,1,3,4,5,1,3,2,0,3,2,2,2,1,7.95,6,9,0,0,7,2.2937387177
3340331,6,2,1,1,2,7,9,11,5,6,6,4,2,1,1,8,3,4,3,1,5.91,3,15,0,0,7,7.2234533367
3340406,6,10,2,1,2,6,4,3,3,5,6,1,3,1,0,8,2,4,2,1,3.53,1,0,0,0,7,9.3481094113
3340430,6,9,2,1,2,6,7,10,4,6,6,10,4,0,0,8,2,2,2,1,4.41,3,5,0,0,7,4.0284184664
3340505,6,1,1,1,2,6,5,10,4,7,9,11,5,0,0,8,4,4,3,1,2.84,2,10,0,0,7,4.8547524848
3340547,6,10,2,1,2,6,7,10,4,5,5,7,2,0,0,8,2,4,4,1,6.8133333333,9,6,0.75,0,7,4.6244448177
3340562,0,7,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,,,1,2.33,1,12,0,0,7,6.7749651969
3340612,6,11,2,1,2,6,4,13,1,6,4,13,1,0,1,8,2,4,2,1,8.19,1,4,0,0,7,6.0119025967
3340687,0,7,2,1,2,6,4,10,4,5,4,1,3,0,0,8,2,,,1,3.828,5,8,0,0,7,2.3489016563
3340786,5,9,4,1,2,7,9,11,5,4,7,3,3,0,0,3,3,6,5,1,8.6133333333,3,4,0,0,7,5.1243753143
3340794,0,2,1,1,2,7,9,11,5,5,6,1,2,1,1,8,4,,,1,6.1466666667,3,3,1,0,7,5.4721885732
3341016,5,6,2,1,2,5,5,2,3,5,7,1,2,0,0,8,2,3,1,1,4.5261538462,13,10,0.0769230769,0.1538461538,7,8.4488063334
3341024,6,11,3,1,2,4,8,1,3,3,6,2,3,1,0,8,2,5,5,1,4.99,4,16,0,0,7,8.0930682254
3341164,6,3,1,3,2,7,9,11,5,6,6,10,4,0,0,8,4,2,2,1,5.65,2,12,0,0,7,4.9577107899
3341206,5,7,3,1,2,5,6,7,2,5,6,4,2,0,0,8,2,4,1,1,2.885,2,17,0,0,7,9.9771699176
3341214,6,2,2,1,2,6,4,7,2,6,4,7,2,1,0,8,2,2,2,1,2.5,1,3,0,0,7,7.3865537038
3341305,6,5,2,1,2,6,2,10,4,6,4,13,1,0,0,8,2,2,2,1,5.38,1,10,0,0,7,4.4750797837
3341339,0,3,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,7.93,3,2,0,0,7,6.6019632205
3341586,0,8,4,1,2,5,4,3,3,5,6,1,3,1,0,8,2,,,1,2.69,5,3,0,0,7,6.1357681714
3341800,6,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,6.73,2,16,1,0,7,8.5325029635
3341842,5,12,3,1,2,5,7,3,3,5,8,1,3,0,2,8,2,4,4,1,10.585,2,14,0,0,7,7.9785476427
3342022,6,7,2,1,2,6,5,10,4,6,4,10,4,0,0,8,2,3,3,1,6.62,5,14,0.4,0,7,5.9700012165
3342055,6,7,1,1,2,7,9,11,5,4,4,4,3,0,1,8,1,3,3,1,3.825,2,11,0,0,7,4.7841042941
3342147,5,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,2,1,3.0633333333,3,8,0,0,7,3.6677687169
3342162,0,11,4,1,2,5,6,3,3,4,6,2,3,0,2,8,2,,,1,10.7975,4,10,1,0,7,5.1770409158
3342303,0,4,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,6.32,3,11,0,1,7,3.6496879149
3342345,6,6,2,1,2,6,6,10,4,6,6,10,4,1,0,8,2,2,1,1,4.4333333333,3,10,0.3333333333,0,7,3.255660254
3342386,0,6,4,1,2,5,4,3,3,5,7,13,1,1,0,8,2,,,1,1.98,2,4,0,0,7,6.5305642897
3342535,6,7,2,1,2,6,7,10,4,6,7,10,4,0,0,8,3,4,1,1,4.1066666667,3,1,0,1,7,7.6528188341
3342691,6,2,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,3,3,1,4.715,4,6,0,0,7,2.6941119346
3342725,6,10,2,1,2,4,6,1,3,5,6,7,3,3,0,8,2,3,1,1,8.3033333333,6,5,1,0,7,3.9556967425
3342766,5,8,2,1,2,5,4,10,4,6,4,10,4,1,2,8,2,3,3,1,7.0383333333,6,1,0.5,0,7,7.1908346688
3342774,6,5,1,1,2,7,9,11,5,5,5,10,4,2,0,8,3,3,3,1,3.63,4,7,0,0,7,2.9111359178
3342899,5,12,3,1,2,4,7,5,3,4,7,2,3,1,3,8,2,2,2,1,2.97,1,0,0,0,7,9.5210421061
3343046,6,10,3,1,2,5,6,9,3,4,6,6,3,1,2,8,2,3,3,1,5.679,10,5,0,0,7,5.929802917
3343053,0,5,5,1,2,6,4,7,3,6,0,0,0,1,1,8,4,,,1,4.935,2,9,0,1,7,3.4499480212
3343079,5,8,2,1,2,5,7,3,3,5,6,4,3,0,0,8,2,2,2,1,3.8866666667,3,4,0,0,7,5.043935268
3343137,6,6,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,3,3,1,5.8111111111,9,13,0.1111111111,0,7,6.4090449968
3343236,6,8,1,1,2,7,9,11,5,5,7,1,3,1,0,8,3,1,1,1,8.8966666667,3,4,0,0,7,5.2657148212
3343301,5,4,1,1,2,7,9,11,5,4,6,3,3,1,0,8,3,2,2,1,4.63,4,5,0,0,7,3.5518516224
3343319,6,8,2,1,2,6,7,10,4,6,4,10,4,0,0,8,2,7,3,1,4.98,1,11,0,0,7,5.0704215846
3343335,0,7,3,1,2,5,6,3,3,4,6,4,3,1,0,8,2,,,1,6.3271428571,7,2,0,0,7,6.3980149105
3343459,5,1,1,1,2,5,4,10,4,7,9,11,5,0,0,8,4,3,3,1,3.48,4,0,0.25,0,7,8.5406773184
3343533,0,2,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,2.3866666667,3,9,0,0,7,4.3591268358
3343541,0,6,1,1,2,7,9,11,5,5,6,4,3,0,1,8,3,,,1,3.6536363636,11,2,0,0,7,8.9246624461
3343830,5,6,2,1,2,6,4,13,1,6,5,13,1,1,0,8,2,2,1,1,3.458,5,4,0,0.2,7,4.8776483882
3343871,6,8,2,1,1,6,7,1,3,6,6,10,4,0,0,8,2,2,2,1,6.782,5,12,0.8,0,7,4.0418116556
3343962,6,11,4,1,2,4,4,6,3,4,5,1,3,1,2,3,2,3,2,1,9.06,6,4,0,0,7,5.0969740898
3345124,6,1,2,1,2,5,6,1,3,7,9,11,5,0,0,2,1,4,4,1,2.4175,4,0,0,0,7,8.9339891635
3345132,0,6,2,1,2,7,9,11,5,6,3,13,1,0,0,8,4,,,1,12.08,2,15,1,0,7,9.6224662935
3345173,6,6,3,1,2,6,6,2,3,5,6,13,1,0,0,8,2,4,4,1,6.85,10,0,1,0,7,9.5656721459
3345207,6,2,1,1,2,7,9,11,5,6,4,2,2,0,1,8,3,3,3,1,2.7666666667,3,13,0,0,7,6.3134960222
3345264,6,11,2,1,2,4,4,7,3,4,4,2,3,0,0,8,2,3,3,1,6.4366666667,3,2,1,0,7,6.4127328974
3345447,6,9,2,1,2,4,7,10,4,4,7,4,3,2,0,8,2,3,3,1,4.76,5,15,0.2,0.8,7,7.1214038393
3345538,0,4,1,1,2,7,9,11,5,6,3,10,4,1,0,8,1,,,1,6.8233333333,3,5,0,0,7,3.6863109648
3345546,0,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.0075,4,2,0,0,7,6.2379657294
3345686,6,4,1,1,2,7,9,11,5,6,4,13,1,1,0,8,1,1,1,1,3.1033333333,3,11,0,0,7,4.6791325318
3346049,6,5,3,3,2,7,9,11,5,6,3,13,1,1,0,8,4,3,3,1,3.865,4,0,0.25,0,7,8.4276400889
3346072,6,12,4,1,2,4,6,1,3,4,7,3,2,2,1,8,2,4,4,1,11.24,2,12,1,0,7,7.1182534437
3346122,5,6,2,1,2,6,4,10,4,5,4,10,4,0,0,8,2,3,2,1,8.3,4,9,0,0,7,2.5324012063
3346163,5,5,1,1,2,6,2,10,4,7,9,11,5,1,0,8,4,3,3,1,6.75,2,6,0,0,7,3.6445738106
3346387,6,6,2,1,2,7,9,11,5,4,5,4,3,0,0,3,3,3,3,1,2.99,1,4,0,0,7,6.4890002431
3346551,0,11,4,1,2,5,6,2,3,5,4,4,3,1,0,8,2,,,1,5.75,3,9,0.6666666667,0,7,2.2528285783
3346692,6,6,2,1,2,6,6,13,1,6,6,13,1,0,0,8,2,4,4,1,8.23,3,6,0,0,7,3.5099933227
3346817,5,5,2,1,2,6,6,13,1,6,6,13,1,1,0,8,2,3,3,1,5.49,1,7,1,0,7,4.2143928989
3347062,5,6,2,1,2,3,4,7,2,4,4,8,2,1,1,8,2,3,2,1,7.846,5,11,0,0,7,3.4032253013
3347096,5,7,1,1,2,7,9,11,5,6,7,10,4,0,1,8,3,2,2,1,5.74,1,11,0,0,7,4.9485241628
3347161,6,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,3,3,1,9.87,2,3,0,0,7,6.9274138145
3347179,6,9,2,1,2,4,6,13,1,4,5,2,3,0,1,8,2,2,2,1,6.58,1,9,1,0,7,4.1560967072
3347351,0,6,2,1,2,6,4,1,2,6,6,13,1,0,0,8,2,,,1,7.23,1,9,0,0,7,4.2016571063
3347393,6,12,3,1,2,5,6,2,3,4,7,1,2,1,0,8,2,5,2,1,9.464,5,14,0,0.2,7,6.8063104582
3347427,0,11,4,1,2,4,7,3,6,4,7,1,3,0,0,2,2,,,1,5.79,4,4,0.5,0,7,4.1891681228
3347526,5,6,2,1,2,4,4,9,3,4,4,13,1,0,0,8,2,4,3,1,2.47,4,0,0,0,7,8.9121036313
3347625,6,6,1,1,2,7,9,11,5,5,5,2,3,0,0,8,3,2,1,1,3.494,5,1,0,0,7,7.544309597
3347666,0,6,3,1,2,6,6,1,3,7,9,11,5,1,0,2,1,,,1,5.28,1,15,0,0,7,8.041971761
3347773,5,11,2,1,2,6,6,10,4,6,8,10,4,0,0,8,2,2,2,1,9.2966666667,3,9,0,0,7,3.8150465996
3347906,0,8,3,1,2,4,7,1,3,4,7,3,3,0,0,8,2,,,1,4.67,4,5,0,0,7,3.5347661678
3347963,6,7,2,1,2,6,5,10,4,6,6,10,4,1,0,8,2,4,4,1,6.42,3,3,0,0,7,5.4246816733
3347997,5,3,1,1,2,7,9,11,5,5,4,10,4,1,3,8,4,2,3,1,3.465,10,4,0,0,7,7.0223616862
3348003,6,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,1,1,3.3466666667,3,4,0,0,7,5.3095985878
3348367,5,7,6,1,2,4,7,3,3,4,7,3,3,1,2,3,2,4,4,1,5.714,5,2,0.5,0,7,6.0770212939
3348425,6,9,1,1,2,7,9,11,5,5,8,2,3,0,1,8,4,3,3,1,4.66,3,8,0.3333333333,0,7,2.464601363
3348458,6,6,1,1,2,7,9,11,5,6,4,1,2,0,2,8,4,3,3,1,5.23,2,8,0,0,7,3.0987732698
3348466,6,4,1,1,2,7,9,11,5,6,5,10,4,0,1,8,4,2,2,1,2.5114285714,7,1,0,0,7,8.206656076
3348516,5,6,1,1,2,7,9,11,5,5,5,10,4,0,2,8,4,3,3,1,10.99,1,12,0,0,7,7.3824079785
3348532,5,11,4,1,2,6,2,7,2,5,6,10,4,1,1,1,2,3,1,1,8.311,10,2,0.9,0,7,8.2028298672
3348565,0,11,4,1,2,4,5,1,3,5,8,1,3,0,0,8,2,,,1,3.405,2,17,0,0,7,9.8185897374
3348581,6,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,3,1,3.75,2,13,0,0,7,6.247892486
3348680,0,6,2,1,1,5,6,10,4,4,6,3,3,1,0,8,2,,,1,6.6566666667,3,10,0,0,7,2.806597479
3348755,6,6,2,1,2,6,4,10,4,6,5,10,4,1,0,8,2,4,4,1,2.9633333333,3,2,0,0,7,7.1208303794
3348805,0,11,4,1,2,5,7,1,3,5,7,1,3,1,0,8,2,,,1,8.215,4,18,0.25,0,7,10.201954095
3348821,6,2,1,1,1,7,9,11,5,6,4,13,1,0,0,8,4,1,1,1,4.43,1,1,1,0,7,8.3027794259
3348888,0,3,2,1,2,7,9,11,5,6,5,10,4,0,0,8,4,,,1,5.3144444444,9,0,0,0,7,9.0585760848
3348938,6,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,6.58,2,10,1,0,7,3.6441486014
3348961,6,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,3,2,1,1,5.98,1,12,0,0,7,5.5891213953
3348979,6,6,1,1,2,7,9,11,5,5,5,10,4,0,0,8,1,1,1,1,3.37,2,0,0,0.5,7,9.0276820552
3349019,6,8,2,1,2,6,5,10,4,6,5,13,1,0,0,8,2,4,3,1,4.9025,4,8,0,0,7,1.5944676351
3349043,5,4,2,1,2,6,4,10,4,6,4,13,1,0,0,8,2,1,1,1,5.77,7,0,1,0,7,8.3578537732
3349068,6,10,2,1,2,5,5,3,3,5,6,4,3,1,0,8,2,2,2,1,6.9566666667,3,5,1,0,7,3.7902277931
3349092,5,6,2,1,2,6,7,13,1,6,6,1,2,0,2,8,2,2,1,1,7.89,1,1,0,0,7,8.266129274
3349134,0,7,4,1,2,5,4,3,2,5,4,10,4,1,0,1,2,,,1,4.3275,4,1,0,0.25,7,7.3521879371
3349142,6,5,1,1,2,7,9,11,5,6,4,8,3,0,0,8,4,1,1,1,9.22,4,11,0.25,0,7,4.3521339242
3349290,0,11,2,1,2,4,4,6,3,4,5,7,3,2,2,8,2,,,1,5.9883333333,6,2,0,0,7,6.150435666
3349324,6,5,1,1,2,7,9,11,5,6,6,10,4,0,1,8,4,2,2,1,5.24,3,17,0,0,7,9.2064622018
3349340,6,10,5,1,2,4,7,1,3,4,5,1,2,1,0,3,2,7,7,1,6.3633333333,6,2,0,0,7,6.151189057
